,product_url,overall_ratings,is_vegan,is_cruelty_free,award_wins,is_clean_product,has_clinical_results,has_alcohol,price,sizing_options_count,image_count,video_count,combination_skin_type,dry_skin_type,normal_skin_type,oily_skin_type,sensitive_skin_type,wrinkles_skincare_concerns,dryness_skincare_concerns,dark_circles_skincare_concerns,uneven_tone_skincare_concerns,loss_of_firmness_skincare_concerns,acne_skincare_concerns,dark_spots_skincare_concerns,targets_signs_of_aging_skincare_concerns,puffiness_skincare_concerns,lightweight_liquid_skincare_concerns,uneven_texture_skincare_concerns,redness_skincare_concerns,oiliness_skincare_concerns,makeup_removal_skincare_concerns,pores_skincare_concerns,from_famous_brand
334,https://www.sephora.com/product/dr-barbara-sturm-darker-skin-tones-face-cream-rich-P448547?icid2=products grid:p448547,4.5,1,1,0,1,0,1,230.0,1,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
335,https://www.sephora.com/product/it-cosmetics-jumbo-confidence-in-cream-P467766?icid2=products grid:p467766,4.5,0,0,0,0,1,1,74.0,1,5,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,https://www.sephora.com/product/renergie-lift-multi-action-night-P376135?icid2=products grid:p376135,4.5,0,0,0,0,0,1,130.0,1,5,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
337,https://www.sephora.com/product/sea-drink-h2o-hydrating-boost-moisturizer-P405599?icid2=products grid:p405599,4.5,0,0,0,1,0,1,39.0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,https://www.sephora.com/product/cactus-flower-tibetan-ginseng-hydrating-mist-P426825?icid2=products grid:p426825,4.0,0,0,0,0,0,0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
339,https://www.sephora.com/product/soft-clean-moisture-rich-foaming-cleanser-P390302?icid2=products grid:p390302,4.5,0,0,0,0,0,0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
340,https://www.sephora.com/product/exfolikate-glow-moisturizer-P421276?icid2=products grid:p421276,4.5,0,1,0,0,1,1,70.0,1,6,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
341,https://www.sephora.com/product/shea-light-comforting-cream-P395521?icid2=products grid:p395521,4.5,0,0,0,0,0,0,32.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,https://www.sephora.com/product/dramatically-different-moisturizing-lotion-P381030?icid2=products grid:p381030,4.0,0,0,0,0,0,0,29.5,3,4,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
343,https://www.sephora.com/product/creme-de-la-mer-moisturizing-cream-P416341?icid2=products grid:p416341,4.0,0,0,0,0,0,0,190.0,2,7,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
344,https://www.sephora.com/product/kate-somerville-kateceuticals-total-repair-cream-P469112?icid2=products grid:p469112,5.0,0,1,0,0,1,1,120.0,1,7,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345,https://www.sephora.com/product/mini-triple-action-cleansing-water-cleanse-purify-P445725?icid2=products grid:p445725,4.0,1,0,0,1,1,0,7.0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
346,https://www.sephora.com/product/fresh-pressed-renewing-powder-cleanser-P417323?icid2=products grid:p417323,4.5,0,0,0,0,0,1,31.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,https://www.sephora.com/product/hydra-life-fresh-hydration-sorbet-cr-me-P417603?icid2=products grid:p417603,4.0,0,0,0,0,1,1,69.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348,https://www.sephora.com/product/bye-bye-makeup-3-in-1-makeup-melting-cleansing-balm-P411399?icid2=products grid:p411399,4.5,0,0,0,0,1,1,38.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,https://www.sephora.com/product/kora-organics-turmeric-glow-moisturizer-P471046?icid2=products grid:p471046,4.0,1,1,0,1,1,1,58.0,1,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350,https://www.sephora.com/product/cooling-water-P404795?icid2=products grid:p404795,3.5,1,1,0,1,0,1,28.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,https://www.sephora.com/product/sea-4-in-1-setting-mist-P405097?icid2=products grid:p405097,4.0,1,1,0,1,0,0,12.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,https://www.sephora.com/product/invisimatte-blotting-paper-P58978876?icid2=products grid:p58978876,4.0,0,0,0,0,0,0,16.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,https://www.sephora.com/product/super-matte-moisturizer-P445444?icid2=products grid:p445444,4.0,1,0,0,1,1,1,17.0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
354,https://www.sephora.com/product/facial-treatment-essence-mini-P426183?icid2=products grid:p426183,4.0,0,0,0,0,0,1,99.0,1,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
355,https://www.sephora.com/product/ultra-facial-moisturizer-P422005?icid2=products grid:p422005,4.0,0,0,0,0,0,1,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
356,https://www.sephora.com/product/smart-night-custom-repair-moisturizer-very-dry-to-dry-P403455?icid2=products grid:p403455,4.5,0,0,0,0,0,1,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
357,https://www.sephora.com/product/ole-henriksen-truth-juice-daily-cleanser-P453227?icid2=products grid:p453227,4.5,1,1,0,1,1,1,28.0,2,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
358,https://www.sephora.com/product/primera-alpine-berry-water-toner-P447179?icid2=products grid:p447179,4.0,0,0,0,1,0,1,35.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
359,https://www.sephora.com/product/watermelon-glow-ultra-fine-mist-P442744?icid2=products grid:p442744,4.0,1,1,0,1,0,1,28.0,1,5,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
360,https://www.sephora.com/product/dr-zenovia-skin-care-aloe-vera-blemish-soothing-moisturizer-P464239?icid2=products grid:p464239,4.5,0,1,0,0,0,0,38.0,1,5,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
361,https://www.sephora.com/product/tata-harper-water-lock-moisturizer-with-skin-smoothing-peptides-P458917?icid2=products grid:p458917,4.5,1,1,0,1,0,1,68.0,1,6,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
362,https://www.sephora.com/product/mario-badescu-glycolic-acid-toner-P440486?icid2=products grid:p440486,4.5,0,1,0,0,0,1,18.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
363,https://www.sephora.com/product/mario-badescu-seaweed-night-cream-P440501?icid2=products grid:p440501,4.0,0,1,0,0,0,1,22.0,1,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
364,https://www.sephora.com/product/age-defense-bb-cream-broad-spectrum-spf-30-P293010?icid2=products grid:p293010,4.0,0,0,0,0,0,1,39.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
365,https://www.sephora.com/product/clarifying-lotion-1-0-twice-day-exfoliator-P409920?icid2=products grid:p409920,3.5,0,0,0,0,0,1,17.5,1,3,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
366,https://www.sephora.com/product/calendula-deep-clean-foaming-face-wash-P422013?icid2=products grid:p422013,4.5,0,0,0,0,0,0,34.0,2,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
367,https://www.sephora.com/product/the-ordinary-squalane-cleanser-P444718?icid2=products grid:p444718,4.0,0,1,0,0,0,0,7.9,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
368,https://www.sephora.com/product/liquid-gold-with-glycolic-acid-P440949?icid2=products grid:p440949,4.5,0,1,0,1,0,1,48.0,2,6,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
369,https://www.sephora.com/product/seaberry-skin-nutrition-cleansing-oil-P405935?icid2=products grid:p405935,4.5,0,0,0,1,1,1,43.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,https://www.sephora.com/product/dr-dennis-gross-skincare-hyaluronic-marine-makeup-removing-meltaway-cleanser-P461439?icid2=products grid:p461439,4.5,1,1,0,1,0,1,30.0,1,8,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
371,https://www.sephora.com/product/squalane-tea-tree-cleansing-gel-P442549?icid2=products grid:p442549,4.5,1,1,0,1,0,1,29.0,1,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
372,https://www.sephora.com/product/dr-dennis-gross-skincare-stress-repair-face-cream-with-niacinamide-P453821?icid2=products grid:p453821,4.5,1,1,0,1,1,1,72.0,1,6,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
373,https://www.sephora.com/product/instant-eye-lip-makeup-remover-P173629?icid2=products grid:p173629,4.5,0,0,0,0,0,0,30.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,https://www.sephora.com/product/estee-lauder-micro-essence-skin-activating-treatment-lotion-fresh-with-sakura-ferment-P455914?icid2=products grid:p455914,3.0,0,0,0,0,0,0,120.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
375,https://www.sephora.com/product/original-skin-essence-lotion-with-dual-ferment-complex-P409770?icid2=products grid:p409770,4.0,0,0,0,1,0,1,33.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
376,https://www.sephora.com/product/laneige-cream-skin-mist-P460513?icid2=products grid:p460513,4.5,0,0,0,0,0,0,27.0,1,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
377,https://www.sephora.com/product/essential-c-day-moisture-spf-30-broad-spectrum-spf-30-pa-P9940?icid2=products grid:p9940,4.0,0,0,0,0,1,1,65.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378,https://www.sephora.com/product/time-retreat-face-neck-sheet-mask-P450209?icid2=products grid:p450209,4.0,0,0,0,0,0,1,36.0,1,3,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379,https://www.sephora.com/product/sunday-riley-pink-drink-firming-resurfacing-essence-P463964?icid2=products grid:p463964,3.5,0,1,0,0,0,1,48.0,1,10,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
380,https://www.sephora.com/product/dr-andrew-weil-for-origins-mega-mushroom-relief-resilience-soothing-cream-P443549?icid2=products grid:p443549,4.5,0,0,0,1,0,1,69.0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
381,https://www.sephora.com/product/clarifying-lotion-3-P439098?icid2=products grid:p439098,4.0,0,0,0,0,0,0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
382,https://www.sephora.com/product/clarifying-toner-P446624?icid2=products grid:p446624,4.5,0,1,0,0,1,0,10.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
383,https://www.sephora.com/product/your-skin-but-better-cc-illumination-cream-spf-50-P411884?icid2=products grid:p411884,4.0,0,0,0,0,0,0,39.5,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,https://www.sephora.com/product/milk-makeup-matcha-cleanser-mini-P452904?icid2=products grid:p452904,2.5,0,1,0,0,0,1,18.0,1,2,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
385,https://www.sephora.com/product/clinique-superdefense-spf-25-fatigue-1st-signs-age-multi-correcting-cream-P456992?icid2=products grid:p456992,3.5,0,0,0,0,0,1,48.0,1,6,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
386,https://www.sephora.com/product/skin-rescue-daily-face-cream-P257524?icid2=products grid:p257524,4.0,0,0,0,1,0,0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,https://www.sephora.com/product/bio-performance-glow-revival-cream-P403819?icid2=products grid:p403819,4.0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,https://www.sephora.com/product/surreal-skin-argan-finishing-balm-P410433?icid2=products grid:p410433,3.5,0,0,0,1,0,1,36.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,https://www.sephora.com/product/extra-rich-cleansing-milk-P433619?icid2=products grid:p433619,4.0,0,0,0,0,1,1,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390,https://www.sephora.com/product/eudermine-revitalizing-essence-P173653?icid2=products grid:p173653,4.5,0,0,0,0,0,1,62.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
391,https://www.sephora.com/product/paula-s-choice-skin-perfecting-2-bha-liquid-exfoliant-P469502?icid2=products grid:p469502,5.0,0,1,0,0,1,1,29.5,2,8,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
392,https://www.sephora.com/product/lancome-hydra-zen-anti-stress-glow-liquid-moisturizer-P453825?icid2=products grid:p453825,4.5,0,1,0,0,1,0,45.0,1,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
393,https://www.sephora.com/product/kate-somerville-delikate-recovery-cream-P457695?icid2=products grid:p457695,4.5,0,1,0,0,0,1,70.0,1,11,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
394,https://www.sephora.com/product/do-not-age-with-dr-brandt-time-reversing-cream-P383051?icid2=products grid:p383051,4.0,0,0,0,0,1,1,132.0,1,2,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
395,https://www.sephora.com/product/exfolikate-intensive-exfoliating-treatment-P232915?skuId=1201748&icid2=products grid:p232915,4.5,0,1,0,0,1,0,88.0,2,7,4,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
396,https://www.sephora.com/product/miracle-facial-oil-P402710?icid2=products grid:p402710,3.5,0,0,0,1,0,1,125.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,https://www.sephora.com/product/exfoliating-wipes-bamboo-matifying-P445450?icid2=products grid:p445450,3.0,0,0,0,0,0,0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
398,https://www.sephora.com/product/laura-mercier-the-perfect-cream-multi-tasking-moisturizer-P458198?icid2=products grid:p458198,4.5,0,0,0,0,1,1,68.0,1,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,https://www.sephora.com/product/glow2oh-dark-spot-toner-P439061?icid2=products grid:p439061,4.0,0,1,0,1,1,0,29.0,2,2,3,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
400,https://www.sephora.com/product/the-microdelivery-exfoliating-wash-P184109?icid2=products grid:p184109,4.5,0,0,0,0,0,0,13.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,https://www.sephora.com/product/no-1-belle-frais-cleansing-milk-P428640?icid2=products grid:p428640,4.5,0,0,0,1,0,1,47.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,https://www.sephora.com/product/freck-beauty-rich-bitch-cactus-vitamin-c-moisturizer-P469862?icid2=products grid:p469862,4.5,1,1,0,1,0,1,32.0,1,4,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
403,https://www.sephora.com/product/clarimatte-balancing-cleansing-gel-P174621?icid2=products grid:p174621,4.0,0,1,0,1,0,1,52.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
404,https://www.sephora.com/product/regenerating-cleanser-P379710?icid2=products grid:p379710,4.5,1,1,0,1,0,1,42.0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
405,https://www.sephora.com/product/noni-glow-face-oil-P418624?icid2=products grid:p418624,4.5,0,0,0,1,1,1,68.0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,https://www.sephora.com/product/needles-no-more-neck-sculpting-cream-P440302?icid2=products grid:p440302,4.0,0,0,0,0,1,1,95.0,1,5,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
407,https://www.sephora.com/product/find-your-balance-oil-control-cleanser-P416815?icid2=products grid:p416815,4.5,0,0,0,1,1,0,28.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,https://www.sephora.com/product/sound-sleep-cocoon-P443369?icid2=products grid:p443369,4.0,0,1,0,0,0,1,84.0,1,4,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
409,https://www.sephora.com/product/multi-miracle-glow-P433524?icid2=products grid:p433524,4.0,0,0,0,0,0,0,60.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,https://www.sephora.com/product/overnight-restorative-cream-P296415?icid2=products grid:p296415,4.5,0,0,0,0,0,0,94.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
411,https://www.sephora.com/product/mario-badescu-acne-facial-cleanser-P440490?icid2=products grid:p440490,4.0,0,1,0,0,0,1,15.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
412,https://www.sephora.com/product/powerful-wrinkle-reducing-cream-P422262?icid2=products grid:p422262,4.0,0,0,0,0,1,0,60.0,1,6,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
413,https://www.sephora.com/product/the-method-polish-blemish-control-P399739?icid2=products grid:p399739,4.5,0,0,0,0,0,1,60.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,https://www.sephora.com/product/the-ultimate-hydrating-vitamin-c-facial-moisturizer-P438633?icid2=products grid:p438633,4.0,1,1,0,1,1,1,75.0,1,4,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
415,https://www.sephora.com/product/algenist-genius-collagen-calming-relief-P453818?icid2=products grid:p453818,4.5,1,0,0,0,1,0,58.0,1,7,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
416,https://www.sephora.com/product/beste-no-9-jelly-cleanser-P426836?icid2=products grid:p426836,4.0,1,1,0,1,0,1,32.0,1,9,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
417,https://www.sephora.com/product/future-solution-lx-total-regenerating-cream-P423169?icid2=products grid:p423169,3.5,0,0,0,0,1,1,285.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
418,https://www.sephora.com/product/rose-cleansing-foam-P378336?icid2=products grid:p378336,3.5,0,0,0,1,1,1,29.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,https://www.sephora.com/product/your-skin-but-better-cc-cream-spf-50-P411885?icid2=products grid:p411885,4.0,0,0,0,0,0,0,39.5,2,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,https://www.sephora.com/product/your-skin-but-better-cc-oil-free-matte-with-spf-40-P433435?icid2=products grid:p433435,4.0,0,0,0,0,0,1,39.5,2,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,https://www.sephora.com/product/rare-earth-pore-refining-tonic-P422253?icid2=products grid:p422253,3.5,0,0,0,0,0,1,22.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,https://www.sephora.com/product/concentrated-ginseng-renewing-cream-P448926?icid2=products grid:p448926,4.5,0,0,0,0,0,1,240.0,1,6,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
423,https://www.sephora.com/product/sobel-skin-rx-27-glycolic-acid-facial-cleanser-P451744?icid2=products grid:p451744,4.0,0,1,0,1,0,1,42.0,1,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
424,https://www.sephora.com/product/hydra-life-balancing-hydration-2-in-1-sorbet-water-P429675?icid2=products grid:p429675,4.0,0,0,0,0,1,0,43.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
425,https://www.sephora.com/product/extra-repair-moisture-cream-P395507?icid2=products grid:p395507,4.5,0,0,0,0,0,1,104.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,https://www.sephora.com/product/goop-goopgenes-all-in-one-super-nutrient-face-oil-P468143?icid2=products grid:p468143,3.5,1,1,0,1,1,1,98.0,1,6,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
427,https://www.sephora.com/product/squalane-tea-tree-cleansing-gel-P442549?icid2=products grid:p442549,4.5,1,1,0,1,0,1,29.0,1,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
428,https://www.sephora.com/product/bobbi-brown-vitamin-enriched-face-base-jumbo-P468634?icid2=products grid:p468634,5.0,0,0,0,0,0,0,90.0,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
429,https://www.sephora.com/product/confidence-in-cleanser-tm-skin-transforming-hydrating-cleansing-serum-P426829?icid2=products grid:p426829,4.5,0,0,0,0,0,1,29.0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,https://www.sephora.com/product/cleansing-oil-capsules-P450240?icid2=products grid:p450240,4.0,0,0,0,0,0,0,45.0,1,4,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
431,https://www.sephora.com/product/sobel-skin-rx-bio-hyaluronic-moisturizing-cream-P451749?icid2=products grid:p451749,4.5,0,1,0,1,0,1,75.0,1,9,2,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432,https://www.sephora.com/product/dr-andrew-weil-for-origins-mega-bright-spf-30-skin-tone-correcting-oil-free-moisturizer-P385253?icid2=products grid:p385253,4.0,0,0,0,1,0,1,62.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
433,https://www.sephora.com/product/fresh-kombucha-cleansing-treatment-P466122?icid2=products grid:p466122,4.5,0,0,0,1,1,1,44.0,1,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
434,https://www.sephora.com/product/clarins-total-cleansing-oil-P467757?icid2=products grid:p467757,4.0,0,0,0,0,1,0,35.0,1,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,https://www.sephora.com/product/the-ordinary-deciem-glycolic-acid-7-toning-solution-P427406?icid2=products grid:p427406,4.5,0,0,0,0,0,1,8.7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,https://www.sephora.com/product/cleansing-wipes-aloe-vera-moisturizing-P445451?icid2=products grid:p445451,3.5,0,0,0,0,0,0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,https://www.sephora.com/product/tatcha-the-rice-wash-skin-softening-cleanser-P461537?icid2=products grid:p461537,4.5,1,1,0,1,1,1,35.0,1,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
438,https://www.sephora.com/product/100-pure-argan-oil-light-P380805?icid2=products grid:p380805,4.5,0,0,0,1,1,1,49.0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,https://www.sephora.com/product/paula-s-choice-clear-pore-normalizing-acne-cleanser-P469513?icid2=products grid:p469513,4.0,0,1,0,0,1,0,13.0,1,6,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
440,https://www.sephora.com/product/youth-to-the-people-yerba-mate-fruit-enzyme-high-caffeine-resurfacing-facial-P455934?icid2=products grid:p455934,4.5,1,1,0,1,1,1,54.0,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
441,https://www.sephora.com/product/laura-mercier-refining-creme-polish-P458197?icid2=products grid:p458197,3.5,0,0,0,0,1,0,32.0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
442,https://www.sephora.com/product/cleansing-exfoliating-wipes-P410157?icid2=products grid:p410157,4.0,0,0,0,0,0,0,8.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,https://www.sephora.com/product/moisture-surge-face-spray-P378866?icid2=products grid:p378866,4.5,0,0,0,0,0,0,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444,https://www.sephora.com/product/ferulic-retinol-anti-aging-moisturizer-P384536?icid2=products grid:p384536,4.0,0,0,0,1,0,1,75.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,https://www.sephora.com/product/dr-barbara-sturm-face-cream-P447781?icid2=products grid:p447781,4.0,1,1,0,1,0,1,215.0,2,7,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
446,https://www.sephora.com/product/caudalie-resveratrol-lift-firming-night-moisturizer-P467749?icid2=products grid:p467749,4.5,1,0,0,1,1,1,69.0,1,7,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
447,https://www.sephora.com/product/skin-perfecting-lotion-blemish-prone-oily-skin-P4050?icid2=products grid:p4050,4.5,0,0,0,0,0,1,42.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
448,https://www.sephora.com/product/whipped-argan-oil-face-butter-P404338?icid2=products grid:p404338,4.0,1,1,0,1,1,1,42.0,1,4,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
